CustomerID_Normalized,Orders,Revenue,FirstOrderDate,LastOrderDate,AOV,PurchaseFrequencyPerMonth,RepeatCustomer,CohortMonth
CUST-0787,11,841.64,2022-05-01,2023-11-03,76.51272727272728,0.6057971014492753,True,2022-05
CUST-0788,13,1555.56,2022-02-11,2023-11-21,119.65846153846154,0.6089368258859784,True,2022-02
CUST-0789,8,1020.43,2022-05-10,2023-12-14,127.55375,0.4164383561643835,True,2022-05
CUST-0790,9,1116.35,2022-03-04,2023-12-15,124.03888888888888,0.41963190184049076,True,2022-03
CUST-0791,8,756.0600000000001,2023-03-19,2023-10-24,94.50750000000001,1.1054545454545455,True,2023-03
CUST-0792,9,1243.7,2023-01-16,2023-12-20,138.1888888888889,0.8070796460176991,True,2023-01
CUST-0793,1,94.1,2023-02-05,2023-02-05,94.1,1.0,False,2023-02
CUST-0794,14,1810.36,2022-01-29,2023-12-16,129.31142857142856,0.6195050946142648,True,2022-01
CUST-0795,11,1149.51,2022-06-07,2023-10-23,104.50090909090909,0.6634920634920634,True,2022-06
CUST-0796,7,854.26,2023-02-18,2023-11-29,122.03714285714285,0.7466666666666667,True,2023-02
CUST-0797,10,1460.02,2022-05-04,2023-11-27,146.002,0.5305410122164049,True,2022-05
CUST-0798,9,1136.1,2022-01-21,2023-11-17,126.23333333333332,0.4108108108108108,True,2022-01
CUST-0799,6,1066.77,2022-02-07,2023-07-25,177.795,0.3415730337078651,True,2022-02
CUST-0800,11,1054.57,2022-08-06,2023-10-28,95.86999999999999,0.7447661469933184,True,2022-08
CUST-0801,14,1265.4099999999999,2022-02-09,2023-12-11,90.38642857142857,0.6342771982116244,True,2022-02
CUST-0802,9,822.01,2022-03-05,2023-10-24,91.33444444444444,0.45676126878130213,True,2022-03
CUST-0803,11,1236.31,2022-10-16,2023-12-10,112.39181818181818,0.7942992874109263,True,2022-10
CUST-0804,8,1095.49,2022-06-05,2023-12-18,136.93625,0.4327402135231317,True,2022-06
CUST-0805,13,2024.23,2022-04-06,2023-11-03,155.71,0.6849220103986136,True,2022-04
CUST-0806,16,2661.4,2022-04-18,2023-11-12,166.3375,0.8473867595818815,True,2022-04
CUST-0807,8,977.4,2022-05-10,2023-08-02,122.175,0.5404444444444444,True,2022-05
CUST-0808,6,684.9,2022-09-06,2023-08-20,114.14999999999999,0.5226361031518624,True,2022-09
CUST-0809,16,1716.32,2022-06-08,2023-12-08,107.27,0.8859744990892531,True,2022-06
CUST-0810,6,701.8000000000001,2022-11-11,2023-09-04,116.96666666666668,0.6120805369127517,True,2022-11
CUST-0811,10,1287.34,2022-02-25,2023-11-23,128.73399999999998,0.47723704866562006,True,2022-02
CUST-0812,14,1559.06,2022-05-21,2023-12-19,111.36142857142856,0.7363321799307958,True,2022-05
CUST-0813,8,1256.38,2022-01-21,2023-08-07,157.0475,0.4312056737588652,True,2022-01
CUST-0814,12,1524.45,2022-02-03,2023-12-19,127.03750000000001,0.5325547445255474,True,2022-02
CUST-0815,11,1509.31,2022-04-21,2023-10-31,137.21,0.598211091234347,True,2022-04
CUST-0816,13,1396.38,2022-03-21,2023-11-12,107.41384615384617,0.6564784053156145,True,2022-03
CUST-0817,8,997.69,2022-02-08,2023-11-25,124.71125,0.3707317073170731,True,2022-02
CUST-0818,9,765.73,2022-04-04,2023-11-26,85.08111111111111,0.454485049833887,True,2022-04
CUST-0819,12,1130.96,2022-06-12,2023-11-14,94.24666666666667,0.7001919385796544,True,2022-06
CUST-0820,5,749.08,2022-04-06,2023-06-29,149.816,0.33777777777777773,True,2022-04
CUST-0821,6,979.8199999999999,2022-03-11,2023-10-22,163.3033333333333,0.30862944162436545,True,2022-03
CUST-0822,10,974.04,2022-01-14,2023-10-12,97.404,0.47723704866562006,True,2022-01
CUST-0823,8,1125.65,2022-05-03,2023-06-29,140.70625,0.5749408983451536,True,2022-05
CUST-0824,13,1890.65,2022-05-06,2023-09-01,145.4346153846154,0.8165289256198346,True,2022-05
CUST-0825,8,685.28,2022-10-16,2023-12-17,85.66,0.5682242990654205,True,2022-10
CUST-0826,7,822.24,2023-01-30,2023-09-22,117.46285714285715,0.9016949152542373,True,2023-01
CUST-0827,13,1425.28,2022-06-20,2023-11-30,109.63692307692307,0.7470699432892249,True,2022-06
CUST-0828,9,727.95,2022-10-02,2023-11-21,80.88333333333334,0.6576923076923077,True,2022-10
CUST-0829,8,817.81,2022-04-12,2023-11-30,102.22625,0.4066889632107023,True,2022-04
CUST-0830,11,1198.69,2022-04-26,2023-11-17,108.9718181818182,0.5856392294220665,True,2022-04
CUST-0831,13,2035.91,2022-05-31,2023-11-28,156.60846153846154,0.7224862888482633,True,2022-05
CUST-0832,8,828.9300000000001,2022-05-27,2023-10-09,103.61625000000001,0.48542914171656687,True,2022-05
CUST-0833,12,1077.04,2022-05-24,2023-10-02,89.75333333333333,0.7340040241448692,True,2022-05
CUST-0834,8,719.51,2022-04-02,2023-11-13,89.93875,0.4115059221658206,True,2022-04
CUST-0835,8,1042.9299999999998,2022-07-01,2023-12-05,130.36624999999998,0.46500956022944545,True,2022-07
CUST-0836,9,1342.19,2022-01-28,2023-12-02,149.13222222222223,0.40593471810089016,True,2022-01
CUST-0837,9,1536.17,2022-01-14,2023-12-03,170.68555555555557,0.39709724238026123,True,2022-01
CUST-0838,12,1229.24,2022-02-12,2023-11-25,102.43666666666667,0.5595092024539877,True,2022-02
CUST-0839,9,1558.84,2022-03-22,2023-12-15,173.20444444444445,0.43154574132492113,True,2022-03
CUST-0840,16,1727.15,2022-04-22,2023-11-19,107.946875,0.8429809358752166,True,2022-04
CUST-0841,9,1025.9,2023-01-01,2023-11-06,113.9888888888889,0.8825806451612903,True,2023-01
CUST-0842,8,731.54,2022-01-03,2023-09-22,91.4425,0.38726114649681526,True,2022-01
CUST-0843,11,1410.9,2022-01-21,2023-12-18,128.26363636363638,0.47977044476327113,True,2022-01
CUST-0844,8,715.41,2022-01-12,2023-10-04,89.42625,0.38541996830427894,True,2022-01
CUST-0845,13,1908.95,2022-07-31,2023-11-20,146.84230769230768,0.8267782426778242,True,2022-07
CUST-0846,9,1257.1399999999999,2022-05-02,2023-11-11,139.6822222222222,0.4894454382826476,True,2022-05
CUST-0847,13,1541.08,2022-06-02,2023-12-11,118.54461538461538,0.7082437275985664,True,2022-06
CUST-0848,10,1321.3899999999999,2022-03-01,2023-10-15,132.13899999999998,0.5117845117845118,True,2022-03
CUST-0849,5,720.21,2023-02-05,2023-10-16,144.042,0.5984251968503936,True,2023-02
CUST-0850,9,1101.13,2022-01-29,2023-12-05,122.3477777777778,0.40473372781065087,True,2022-01
CUST-0851,8,751.91,2022-03-14,2023-10-31,93.98875,0.40737018425460636,True,2022-03
CUST-0852,15,1793.13,2022-04-06,2023-12-17,119.542,0.7342995169082125,True,2022-04
CUST-0853,12,2119.73,2022-03-27,2023-10-29,176.64416666666668,0.6268041237113402,True,2022-03
CUST-0854,4,275.51,2022-03-13,2023-07-31,68.8775,0.24031620553359684,True,2022-03
CUST-0855,12,1364.3200000000002,2022-09-25,2023-11-23,113.69333333333334,0.8583529411764705,True,2022-09
CUST-0856,5,763.66,2022-10-06,2023-11-21,152.732,0.3689320388349514,True,2022-10
CUST-0857,11,1163.2,2022-10-24,2023-12-06,105.74545454545455,0.81760391198044,True,2022-10
CUST-0858,13,1631.98,2023-01-10,2023-12-13,125.53692307692307,1.1692307692307693,True,2023-01
CUST-0859,11,1473.36,2023-03-04,2023-12-05,133.94181818181818,1.2072202166064983,True,2023-03
CUST-0860,8,1258.34,2023-01-04,2023-09-16,157.2925,0.9500000000000001,True,2023-01
CUST-0861,11,1832.3500000000001,2022-03-05,2023-09-05,166.57727272727274,0.6079999999999999,True,2022-03
CUST-0862,16,1786.4,2022-04-19,2023-12-11,111.65,0.8079734219269102,True,2022-04
CUST-0863,11,1123.12,2022-05-04,2023-11-27,102.10181818181817,0.5835951134380454,True,2022-05
CUST-0864,9,1686.1000000000001,2022-01-28,2023-10-29,187.34444444444446,0.4275,True,2022-01
CUST-0865,24,2902.0299999999997,2022-06-20,2023-12-01,120.91791666666666,1.3766037735849055,True,2022-06
CUST-0866,6,720.6700000000001,2022-12-24,2023-09-13,120.11166666666668,0.6909090909090909,True,2022-12
CUST-0867,7,903.41,2022-03-08,2023-09-17,129.0585714285714,0.3806797853309481,True,2022-03
CUST-0868,11,1510.6,2022-02-19,2023-11-29,137.3272727272727,0.5152542372881356,True,2022-02
CUST-0869,9,1064.37,2022-04-23,2023-12-09,118.26333333333332,0.4590604026845638,True,2022-04
CUST-0870,11,1293.43,2022-02-02,2023-12-02,117.58454545454546,0.4998505231689088,True,2022-02
CUST-0871,7,922.04,2022-04-29,2023-09-28,131.72,0.4108108108108108,True,2022-04
CUST-0872,9,1216.36,2022-04-12,2023-11-16,135.1511111111111,0.46849315068493147,True,2022-04
CUST-0873,9,1137.01,2022-03-20,2023-12-03,126.33444444444444,0.43846153846153846,True,2022-03
CUST-0874,10,1218.69,2022-04-09,2023-11-29,121.869,0.5066666666666667,True,2022-04
CUST-0875,16,1541.89,2022-02-15,2023-11-07,96.368125,0.7708399366085579,True,2022-02
CUST-0876,9,1626.6399999999999,2022-05-31,2023-08-26,180.73777777777775,0.6039735099337749,True,2022-05
CUST-0877,10,1834.46,2022-05-20,2023-11-01,183.446,0.5725047080979284,True,2022-05
CUST-0878,19,2577.44,2022-02-12,2023-11-13,135.65473684210528,0.9025,True,2022-02
CUST-0879,10,868.46,2022-01-27,2023-11-04,86.846,0.46986089644513135,True,2022-01
CUST-0880,13,1552.01,2022-06-27,2023-11-15,119.38538461538461,0.7794871794871794,True,2022-06
CUST-0881,13,2088.0299999999997,2022-02-15,2023-10-27,160.6176923076923,0.6374193548387097,True,2022-02
CUST-0882,17,2928.34,2022-04-13,2023-11-17,172.25529411764705,0.884931506849315,True,2022-04
CUST-0883,13,1470.71,2022-02-26,2023-10-21,113.13153846153847,0.6553897180762852,True,2022-02
CUST-0884,7,829.22,2022-02-02,2023-09-08,118.46000000000001,0.36438356164383556,True,2022-02
CUST-0885,9,831.83,2022-09-13,2023-11-13,92.42555555555556,0.6407494145199063,True,2022-09
CUST-0886,11,1288.96,2022-01-02,2023-11-26,117.17818181818183,0.4818443804034582,True,2022-01
CUST-0887,11,1187.27,2022-11-01,2023-12-05,107.93363636363637,0.836,True,2022-11
CUST-0888,4,400.12,2022-01-01,2023-12-14,100.03,0.17054698457223,True,2022-01
CUST-0889,3,348.47,2022-11-21,2023-08-11,116.15666666666668,0.34545454545454546,True,2022-11
CUST-0890,10,868.79,2022-03-27,2023-10-12,86.87899999999999,0.5380530973451326,True,2022-03
CUST-0891,5,654.02,2022-02-20,2023-10-30,130.804,0.24595469255663427,True,2022-02
CUST-0892,11,1075.53,2022-03-01,2023-12-07,97.77545454545454,0.5168469860896445,True,2022-03
CUST-0893,10,1135.6499999999999,2022-08-06,2023-11-02,113.56499999999998,0.6696035242290749,True,2022-08
CUST-0894,9,1340.65,2022-03-08,2023-12-21,148.9611111111111,0.418348623853211,True,2022-03
CUST-0895,9,999.25,2022-01-09,2023-10-09,111.02777777777777,0.428169014084507,True,2022-01
CUST-0896,6,1079.8,2022-06-02,2023-12-17,179.96666666666667,0.3234042553191489,True,2022-06
CUST-0897,11,798.76,2022-05-19,2023-11-02,72.61454545454545,0.6273921200750469,True,2022-05
CUST-0898,6,422.11,2023-03-17,2023-11-07,70.35166666666667,0.7728813559322033,True,2023-03
CUST-0899,7,721.3,2022-12-28,2023-12-07,103.04285714285713,0.6168115942028985,True,2022-12
CUST-0900,8,929.44,2022-08-10,2023-12-11,116.18,0.4973415132924335,True,2022-08
CUST-0901,8,701.81,2022-03-10,2023-11-30,87.72625,0.38541996830427894,True,2022-03
CUST-0902,15,1523.61,2022-01-11,2023-12-06,101.574,0.6561151079136691,True,2022-01
CUST-0903,12,1587.21,2022-01-07,2023-07-28,132.2675,0.6422535211267605,True,2022-01
CUST-0904,9,685.36,2022-05-28,2023-11-11,76.1511111111111,0.5133208255159475,True,2022-05
CUST-0905,11,1691.77,2023-03-06,2023-10-04,153.7972727272727,1.5699530516431925,True,2023-03
CUST-0906,16,2149.76,2022-01-26,2023-10-18,134.36,0.7708399366085579,True,2022-01
CUST-0907,9,875.71,2022-04-28,2023-10-05,97.30111111111111,0.5201520912547528,True,2022-04
CUST-0908,9,1232.1599999999999,2022-01-25,2023-11-08,136.90666666666664,0.41898928024502297,True,2022-01
CUST-0909,11,1288.97,2022-02-08,2023-09-11,117.17909090909092,0.5755593803786575,True,2022-02
CUST-0910,7,1051.88,2022-02-28,2023-10-21,150.26857142857145,0.3540765391014975,True,2022-02
CUST-0911,7,587.15,2022-05-13,2023-12-12,83.87857142857142,0.36753022452504314,True,2022-05
CUST-0912,7,600.91,2022-06-07,2023-10-15,85.8442857142857,0.42903225806451606,True,2022-06
CUST-0913,13,1487.17,2022-02-16,2023-09-09,114.39769230769231,0.6921190893169877,True,2022-02
CUST-0914,10,1634.07,2022-01-29,2023-12-04,163.40699999999998,0.4503703703703703,True,2022-01
CUST-0915,12,1717.19,2022-02-16,2023-12-12,143.09916666666666,0.5485714285714286,True,2022-02
CUST-0916,9,1219.27,2023-03-15,2023-10-06,135.47444444444443,1.328155339805825,True,2023-03
CUST-0917,10,1343.83,2023-03-05,2023-12-07,134.38299999999998,1.093525179856115,True,2023-03
CUST-0918,15,2595.99,2022-01-08,2023-12-08,173.06599999999997,0.6514285714285714,True,2022-01
CUST-0919,15,1271.19,2022-04-13,2023-12-04,84.74600000000001,0.7587354409317804,True,2022-04
CUST-0920,10,1335.85,2022-07-02,2023-12-21,133.58499999999998,0.5650557620817843,True,2022-07
CUST-0921,9,892.26,2022-01-21,2023-04-20,99.14,0.6013186813186813,True,2022-01
CUST-0922,12,1128.38,2022-06-17,2023-12-15,94.03166666666668,0.6669104204753199,True,2022-06
CUST-0923,11,1507.04,2022-05-24,2023-12-14,137.00363636363636,0.5866666666666667,True,2022-05
CUST-0924,15,1559.25,2022-05-20,2023-10-23,103.95,0.8735632183908045,True,2022-05
CUST-0925,13,1957.45,2022-04-08,2023-10-25,150.57307692307694,0.6982332155477032,True,2022-04
CUST-0926,9,1054.5,2022-01-22,2023-09-07,117.16666666666667,0.4606060606060606,True,2022-01
CUST-0927,13,1469.42,2022-05-19,2023-11-20,113.0323076923077,0.7172413793103448,True,2022-05
CUST-0928,13,1198.94,2022-04-28,2023-12-10,92.22615384615385,0.6675675675675676,True,2022-04
CUST-0929,12,1281.6299999999999,2022-06-24,2023-10-01,106.8025,0.784516129032258,True,2022-06
CUST-0930,12,1493.52,2022-01-07,2023-07-14,124.46,0.6584837545126354,True,2022-01
CUST-0931,7,1425.31,2022-01-08,2023-10-20,203.6157142857143,0.3268817204301075,True,2022-01
CUST-0932,7,828.61,2022-08-10,2023-09-19,118.37285714285714,0.5241379310344827,True,2022-08
CUST-0933,14,1949.63,2022-01-22,2023-12-06,139.2592857142857,0.6222222222222222,True,2022-01
CUST-0934,10,1443.27,2022-02-14,2023-11-23,144.327,0.4691358024691358,True,2022-02
CUST-0935,10,1233.6499999999999,2022-01-18,2023-11-13,123.36499999999998,0.45714285714285713,True,2022-01
CUST-0936,10,1006.39,2022-07-30,2023-11-01,100.639,0.6608695652173913,True,2022-07
CUST-0937,11,1474.79,2022-03-21,2023-11-09,134.07181818181817,0.5582637729549248,True,2022-03
CUST-0938,11,1379.58,2022-01-13,2023-12-05,125.41636363636363,0.48323699421965316,True,2022-01
CUST-0939,7,1012.5,2022-02-15,2023-12-10,144.64285714285714,0.32048192771084333,True,2022-02
CUST-0940,8,960.3699999999999,2022-03-03,2023-12-10,120.04624999999999,0.3753086419753086,True,2022-03
CUST-0941,9,795.97,2022-11-13,2023-07-30,88.44111111111111,1.0523076923076924,True,2022-11
CUST-0942,15,1604.72,2022-01-02,2023-12-01,106.98133333333334,0.6523605150214592,True,2022-01
CUST-0943,8,557.3,2022-09-09,2023-10-19,69.6625,0.5990147783251231,True,2022-09
CUST-0944,13,1506.49,2022-05-20,2023-09-14,115.88384615384615,0.8182194616977225,True,2022-05
CUST-0945,9,1748.01,2022-04-10,2023-12-14,194.22333333333333,0.4456026058631921,True,2022-04
CUST-0946,13,1484.79,2022-03-09,2023-11-30,114.21461538461539,0.6253164556962025,True,2022-03
CUST-0947,9,1026.49,2022-04-06,2023-12-16,114.05444444444444,0.44129032258064516,True,2022-04
CUST-0948,7,933.81,2022-03-14,2023-09-17,133.40142857142857,0.3848101265822784,True,2022-03
CUST-0949,12,1698.63,2022-06-24,2023-12-21,141.5525,0.6681318681318681,True,2022-06
CUST-0950,11,1442.12,2022-05-04,2023-12-04,131.10181818181817,0.576551724137931,True,2022-05
CUST-0951,14,1589.28,2022-03-17,2023-11-16,113.52,0.6977049180327868,True,2022-03
CUST-0952,11,1101.55,2022-01-04,2023-11-15,100.14090909090909,0.4910425844346549,True,2022-01
CUST-0953,11,1483.25,2022-02-23,2023-12-18,134.8409090909091,0.5036144578313252,True,2022-02
CUST-0954,7,611.47,2022-05-08,2023-11-03,87.35285714285715,0.3904587155963302,True,2022-05
CUST-0955,10,1583.05,2022-05-17,2023-12-18,158.305,0.5232358003442341,True,2022-05
CUST-0956,5,996.1800000000001,2022-02-14,2023-09-25,199.23600000000002,0.25806451612903225,True,2022-02
CUST-0957,12,1475.9,2022-01-31,2023-11-29,122.99166666666667,0.5461077844311377,True,2022-01
CUST-0958,11,1509.08,2022-01-03,2023-11-20,137.1890909090909,0.4867540029112081,True,2022-01
CUST-0959,10,1011.7,2022-03-04,2023-12-17,101.17,0.4648318042813456,True,2022-03
CUST-0960,12,1119.05,2022-06-15,2023-10-16,93.25416666666666,0.7460122699386502,True,2022-06
CUST-0961,9,810.99,2022-08-14,2023-09-26,90.11,0.6689486552567236,True,2022-08
CUST-0962,11,853.15,2022-05-06,2023-11-04,77.55909090909091,0.6102189781021897,True,2022-05
CUST-0963,9,970.1700000000001,2022-01-28,2023-12-13,107.79666666666668,0.39941605839416056,True,2022-01
CUST-0964,11,1508.01,2022-01-05,2023-10-08,137.09181818181818,0.5208722741433022,True,2022-01
CUST-0965,9,777.36,2022-08-27,2023-12-16,86.37333333333333,0.5735849056603773,True,2022-08
CUST-0966,11,1072.01,2022-09-20,2023-09-28,97.45545454545454,0.8941176470588236,True,2022-09
CUST-0967,10,905.69,2022-01-12,2023-08-09,90.569,0.528695652173913,True,2022-01
CUST-0968,15,1255.72,2022-06-05,2023-08-20,83.71466666666667,1.0316742081447963,True,2022-06
CUST-0969,11,1038.13,2022-02-06,2023-11-18,94.37545454545456,0.5136712749615975,True,2022-02
CUST-0970,9,1026.21,2022-01-21,2023-06-30,114.02333333333334,0.5201520912547528,True,2022-01
CUST-0971,7,779.1,2022-09-02,2023-10-15,111.3,0.5202933985330073,True,2022-09
CUST-0972,12,1313.32,2022-08-06,2023-12-15,109.44333333333333,0.7340040241448692,True,2022-08
CUST-0973,9,1063.17,2022-04-03,2023-08-23,118.13000000000001,0.5385826771653542,True,2022-04
CUST-0974,10,1488.14,2022-06-30,2023-10-21,148.81400000000002,0.6346555323590815,True,2022-06
CUST-0975,7,632.54,2022-04-13,2023-12-17,90.36285714285714,0.34657980456026055,True,2022-04
CUST-0976,13,1432.43,2022-06-15,2023-12-19,110.18692307692308,0.7146473779385171,True,2022-06
CUST-0977,7,592.68,2022-05-05,2023-12-01,84.66857142857143,0.3694444444444444,True,2022-05
CUST-0978,13,1356.42,2022-01-04,2023-12-13,104.34,0.5574047954866008,True,2022-01
CUST-0979,11,1243.03,2022-08-30,2023-11-11,113.00272727272727,0.7617312072892939,True,2022-08
CUST-0980,13,1414.17,2022-02-28,2023-12-16,108.7823076923077,0.6015220700152207,True,2022-02
CUST-0981,9,1560.08,2022-01-12,2023-12-21,173.3422222222222,0.3858956276445698,True,2022-01
CUST-0982,14,1319.08,2022-07-13,2023-10-23,94.22,0.9094017094017094,True,2022-07
CUST-0983,8,836.01,2022-07-30,2023-10-24,104.50125,0.5380530973451327,True,2022-07
CUST-0984,8,773.17,2022-12-15,2023-09-23,96.64625,0.8593639575971731,True,2022-12
CUST-0985,7,1258.1,2022-02-20,2023-11-22,179.72857142857143,0.33198127925117,True,2022-02
CUST-0986,10,1458.45,2022-03-09,2023-12-05,145.845,0.47723704866562006,True,2022-03
CUST-0987,7,850.32,2022-04-05,2023-08-28,121.47428571428573,0.4164383561643835,True,2022-04
CUST-0988,10,913.15,2022-01-13,2023-10-10,91.315,0.47798742138364775,True,2022-01
CUST-0989,11,1062.35,2022-02-05,2023-10-07,96.57727272727271,0.5481967213114753,True,2022-02
CUST-0990,9,815.7,2022-04-13,2023-11-27,90.63333333333334,0.4606060606060606,True,2022-04
CUST-0991,5,579.1,2022-11-06,2023-10-05,115.82000000000001,0.45508982035928147,True,2022-11
CUST-0992,21,2219.32,2022-01-17,2023-11-16,105.68190476190478,0.9542600896860987,True,2022-01
CUST-0993,12,1402.04,2022-05-15,2023-12-09,116.83666666666666,0.6355400696864112,True,2022-05
CUST-0994,10,1054.67,2022-05-06,2023-10-08,105.46700000000001,0.5834932821497121,True,2022-05
CUST-0995,6,867.71,2022-12-06,2023-10-19,144.61833333333334,0.5735849056603773,True,2022-12
CUST-0996,7,798.0,2022-03-16,2023-11-23,114.0,0.344336569579288,True,2022-03
CUST-0997,6,744.84,2022-01-22,2023-12-09,124.14,0.2655021834061135,True,2022-01
CUST-0998,10,1365.27,2022-04-13,2023-11-05,136.527,0.5314685314685315,True,2022-04
CUST-0999,13,1881.78,2022-01-23,2023-12-15,144.75230769230768,0.5710982658959537,True,2022-01
CUST-1000,8,1143.71,2022-09-17,2023-12-16,142.96375,0.5333333333333333,True,2022-09
CUST-1001,10,1046.23,2022-02-11,2023-11-11,104.623,0.4757433489827856,True,2022-02
CUST-1002,4,464.9,2022-11-07,2023-09-04,116.225,0.40264900662251657,True,2022-11
CUST-1003,8,1002.69,2022-04-11,2023-12-20,125.33625,0.392891760904685,True,2022-04
CUST-1004,7,865.6,2022-05-01,2023-11-26,123.65714285714286,0.3700869565217391,True,2022-05
CUST-1005,7,743.2,2023-01-31,2023-11-15,106.17142857142858,0.7363321799307958,True,2023-01
CUST-1006,7,843.27,2022-03-01,2023-10-30,120.46714285714286,0.34942528735632183,True,2022-03
CUST-1007,5,796.33,2022-05-18,2023-10-02,159.26600000000002,0.30218687872763417,True,2022-05
CUST-1008,5,567.44,2022-04-09,2023-11-03,113.48800000000001,0.26480836236933797,True,2022-04
CUST-1009,10,1009.89,2022-06-11,2023-11-14,100.989,0.582375478927203,True,2022-06
CUST-1010,14,1950.06,2022-05-22,2023-12-14,139.29,0.744055944055944,True,2022-05
CUST-1011,11,1242.85,2022-01-16,2023-12-19,112.98636363636363,0.4756756756756757,True,2022-01
CUST-1012,12,2049.4700000000003,2022-01-13,2023-11-10,170.7891666666667,0.5469265367316342,True,2022-01
CUST-1013,11,1321.77,2022-04-25,2023-10-31,120.16090909090909,0.6025225225225225,True,2022-04
CUST-1014,12,1494.33,2022-06-04,2023-10-10,124.52749999999999,0.7384615384615385,True,2022-06
CUST-1015,9,845.03,2022-02-09,2023-10-14,93.89222222222222,0.4463295269168026,True,2022-02
CUST-1016,12,1282.8,2022-07-21,2023-12-15,106.89999999999999,0.7111111111111111,True,2022-07
CUST-1017,11,1356.13,2022-05-20,2023-12-18,123.28454545454547,0.5785467128027681,True,2022-05
CUST-1018,12,1463.19,2022-09-06,2023-12-08,121.9325,0.7947712418300653,True,2022-09
CUST-1019,5,410.96999999999997,2022-02-19,2023-08-13,82.19399999999999,0.2809611829944547,True,2022-02
CUST-1020,9,1123.02,2022-08-04,2023-12-02,124.78,0.5629629629629629,True,2022-08
CUST-1021,13,1754.9099999999999,2022-03-17,2023-10-26,134.9930769230769,0.6709677419354839,True,2022-03
CUST-1022,8,925.24,2022-04-23,2023-12-18,115.655,0.40198347107438015,True,2022-04
CUST-1023,13,1787.05,2022-03-26,2023-12-06,137.4653846153846,0.6363929146537842,True,2022-03
CUST-1024,11,1732.3400000000001,2022-03-08,2023-12-19,157.48545454545456,0.512883435582822,True,2022-03
CUST-1025,6,972.27,2023-02-10,2023-12-19,162.045,0.5827476038338657,True,2023-02
CUST-1026,15,2001.1200000000001,2022-02-20,2023-11-06,133.40800000000002,0.7295999999999999,True,2022-02
CUST-1027,13,1444.8899999999999,2022-02-16,2023-11-18,111.1453846153846,0.6165366614664586,True,2022-02
CUST-1028,10,945.11,2022-02-03,2023-10-27,94.511,0.48101265822784806,True,2022-02
CUST-1029,10,1118.73,2022-03-07,2023-11-20,111.873,0.48717948717948717,True,2022-03
CUST-1030,11,1018.77,2023-01-04,2023-11-13,92.61545454545454,1.064968152866242,True,2023-01
CUST-1031,5,454.89,2022-05-12,2023-08-17,90.978,0.3282937365010799,True,2022-05
CUST-1032,10,929.51,2022-03-20,2023-11-09,92.951,0.5066666666666667,True,2022-03
CUST-1033,12,1008.12,2022-05-30,2023-12-04,84.01,0.6584837545126354,True,2022-05
CUST-1034,8,830.92,2022-04-14,2023-09-20,103.865,0.4632380952380952,True,2022-04
CUST-1035,10,1129.3700000000001,2023-01-25,2023-12-20,112.93700000000001,0.9212121212121211,True,2023-01
CUST-1036,8,1014.97,2022-07-19,2023-10-06,126.87125,0.5465168539325842,True,2022-07
CUST-1037,6,562.63,2022-11-19,2023-11-30,93.77166666666666,0.48381962864721484,True,2022-11
CUST-1038,14,1407.3700000000001,2023-01-30,2023-12-12,100.52642857142858,1.3425867507886435,True,2023-01
CUST-1039,16,1634.08,2022-01-03,2023-11-29,102.13,0.6988505747126437,True,2022-01
CUST-1040,6,1462.71,2022-12-08,2023-10-24,243.785,0.5682242990654206,True,2022-12
CUST-1041,13,1834.47,2022-02-14,2023-12-19,141.11307692307693,0.5863501483679525,True,2022-02
CUST-1042,11,1484.43,2022-03-08,2023-09-27,134.94818181818184,0.5876977152899824,True,2022-03
CUST-1043,15,2046.06,2022-02-27,2023-11-14,136.404,0.7284345047923322,True,2022-02
CUST-1044,10,947.24,2022-02-10,2023-11-13,94.724,0.4735202492211838,True,2022-02
CUST-1045,8,918.36,2022-03-02,2023-10-18,114.795,0.4080536912751678,True,2022-03
CUST-1046,9,1081.81,2022-03-21,2023-08-04,120.2011111111111,0.545019920318725,True,2022-03
CUST-1047,11,1156.05,2022-01-04,2023-10-26,105.09545454545454,0.5059001512859305,True,2022-01
CUST-1048,12,1666.74,2022-01-04,2023-11-23,138.895,0.5294629898403483,True,2022-01
CUST-1049,11,1113.1100000000001,2022-03-18,2023-12-21,101.19181818181819,0.5192546583850931,True,2022-03
CUST-1050,7,1032.45,2022-02-28,2023-10-30,147.49285714285716,0.3488524590163934,True,2022-02
CUST-1051,16,2164.5099999999998,2022-01-01,2023-12-19,135.28187499999999,0.6774373259052925,True,2022-01
CUST-1052,10,771.8,2022-03-09,2023-12-13,77.17999999999999,0.4713178294573643,True,2022-03
CUST-1053,5,437.09999999999997,2022-09-30,2023-11-16,87.41999999999999,0.3680387409200968,True,2022-09
CUST-1054,16,2013.52,2022-10-02,2023-12-06,125.845,1.128538283062645,True,2022-10
CUST-1055,9,755.95,2023-01-11,2023-10-04,83.99444444444445,1.0247191011235954,True,2023-01
CUST-1056,8,1208.77,2022-01-28,2023-11-07,151.09625,0.37473035439137137,True,2022-01
CUST-1057,15,2097.04,2022-09-20,2023-12-21,139.80266666666665,0.9956331877729258,True,2022-09
CUST-1058,10,812.53,2022-02-24,2023-09-21,81.253,0.528695652173913,True,2022-02
CUST-1059,22,2143.85,2022-01-12,2023-11-21,97.44772727272726,0.9849779086892488,True,2022-01
CUST-1060,11,1555.4,2022-04-14,2023-10-25,141.4,0.5971428571428571,True,2022-04
